State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
sikkim,2021,3,Recharge & bill payments,346173,111613776
sikkim,2021,3,Merchant payments,213808,290732930
sikkim,2021,3,Financial Services,1689,2624558
sikkim,2021,3,Others,3098,2290508
uttarakhand,2019,2,Peer-to-peer payments,2383662,7752954670
uttarakhand,2019,2,Recharge & bill payments,1616176,454962951
uttarakhand,2019,2,Merchant payments,721858,323876953
uttarakhand,2019,2,Financial Services,21852,2550386
uttarakhand,2019,2,Others,69727,54187888
uttarakhand,2019,1,Peer-to-peer payments,3499130,6512361464
uttarakhand,2019,1,Recharge & bill payments,1590269,394631055
uttarakhand,2019,1,Merchant payments,372290,226281078
uttarakhand,2019,1,Financial Services,28784,3951610
uttarakhand,2019,1,Others,55528,46303966
uttarakhand,2019,4,Peer-to-peer payments,3210116,11020339546
uttarakhand,2019,4,Recharge & bill payments,2547173,817728111
uttarakhand,2019,4,Merchant payments,1542944,701746516
uttarakhand,2019,4,Financial Services,11585,3555524
uttarakhand,2019,4,Others,50298,30336605
uttarakhand,2019,3,Peer-to-peer payments,2313544,8512622076
uttarakhand,2019,3,Recharge & bill payments,2201606,683772296
uttarakhand,2019,3,Merchant payments,1121052,480794827
uttarakhand,2019,3,Financial Services,12119,4570326
uttarakhand,2019,3,Others,62155,47272543
uttarakhand,2022,2,Merchant payments,32087670,19479185362
uttarakhand,2022,2,Peer-to-peer payments,19677409,65563901300
uttarakhand,2022,2,Recharge & bill payments,6263098,3174160697
uttarakhand,2022,2,Financial Services,32284,37217548
uttarakhand,2022,2,Others,106417,58906116
uttarakhand,2022,1,Merchant payments,22595602,14585438346
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927
uttarakhand,2022,1,Financial Services,39033,49695999
uttarakhand,2022,1,Others,106900,62138787
uttarakhand,2022,4,Merchant payments,43185705,26026949674
uttarakhand,2022,4,Peer-to-peer payments,27043038,85220041974
uttarakhand,2022,4,Recharge & bill payments,7610775,4128624164
uttarakhand,2022,4,Financial Services,44569,55762460
uttarakhand,2022,4,Others,99793,64668557
uttarakhand,2022,3,Merchant payments,35069444,20528059274
uttarakhand,2022,3,Peer-to-peer payments,22031045,68377272372
uttarakhand,2022,3,Recharge & bill payments,6765699,3633710468
uttarakhand,2022,3,Financial Services,38061,44669245
uttarakhand,2022,3,Others,92270,57548577
uttarakhand,2020,2,Recharge & bill payments,3755695,1303523584
uttarakhand,2020,2,Peer-to-peer payments,3656029,13572964169
uttarakhand,2020,2,Merchant payments,1587042,1181497493
uttarakhand,2020,2,Financial Services,15023,17612288
uttarakhand,2020,2,Others,33981,18590166
uttarakhand,2020,1,Peer-to-peer payments,3792776,13999676596
uttarakhand,2020,1,Recharge & bill payments,2990764,1028598924
uttarakhand,2020,1,Merchant payments,2289657,1094245197
uttarakhand,2020,1,Financial Services,10246,8180881
uttarakhand,2020,1,Others,48341,27378658
uttarakhand,2020,4,Peer-to-peer payments,6748183,25748737002
uttarakhand,2020,4,Merchant payments,6629201,4274032856
uttarakhand,2020,4,Recharge & bill payments,4140391,1697819950
uttarakhand,2020,4,Financial Services,27120,29791064
uttarakhand,2020,4,Others,68376,42358455
uttarakhand,2020,3,Peer-to-peer payments,4836512,18377468807
uttarakhand,2020,3,Recharge & bill payments,3751993,1509373287
uttarakhand,2020,3,Merchant payments,3164623,2166776519
uttarakhand,2020,3,Financial Services,20455,26449980
uttarakhand,2020,3,Others,45352,23442372
uttarakhand,2018,2,Recharge & bill payments,946332,193802092
uttarakhand,2018,2,Peer-to-peer payments,620490,2358941864
uttarakhand,2018,2,Merchant payments,60494,66946005
uttarakhand,2018,2,Financial Services,29919,7913276
uttarakhand,2018,2,Others,46887,52152138
uttarakhand,2018,1,Recharge & bill payments,730428,124377517
uttarakhand,2018,1,Peer-to-peer payments,399545,1296603346
uttarakhand,2018,1,Merchant payments,35382,39372913
uttarakhand,2018,1,Financial Services,27761,5637758
uttarakhand,2018,1,Others,53569,42553823
uttarakhand,2018,4,Peer-to-peer payments,1556731,5072621132
uttarakhand,2018,4,Recharge & bill payments,1252124,292877734
uttarakhand,2018,4,Merchant payments,289733,228453045
uttarakhand,2018,4,Financial Services,29916,6035161
uttarakhand,2018,4,Others,50257,54285064
uttarakhand,2018,3,Peer-to-peer payments,1049725,3356030294
uttarakhand,2018,3,Recharge & bill payments,1004356,239244556
uttarakhand,2018,3,Merchant payments,112342,84447374
uttarakhand,2018,3,Financial Services,22792,4334709
uttarakhand,2018,3,Others,39917,42516103
uttarakhand,2023,2,Merchant payments,61652430,30881251416
uttarakhand,2023,2,Peer-to-peer payments,31690416,97448517076
uttarakhand,2023,2,Recharge & bill payments,9247601,5608284038
uttarakhand,2023,2,Financial Services,58524,66971615
uttarakhand,2023,2,Others,109243,67848253
uttarakhand,2023,1,Merchant payments,46150691,24023994792
uttarakhand,2023,1,Peer-to-peer payments,25105743,78202343600
uttarakhand,2023,1,Recharge & bill payments,7974874,4828592096
uttarakhand,2023,1,Financial Services,49836,56455666
uttarakhand,2023,1,Others,104531,68521431
uttarakhand,2023,3,Merchant payments,64872613,30958940671
uttarakhand,2023,3,Peer-to-peer payments,32232624,92015204778
uttarakhand,2023,3,Recharge & bill payments,9017620,5630443171
uttarakhand,2023,3,Financial Services,63561,101529618
uttarakhand,2023,3,Others,98269,56279883
uttarakhand,2021,2,Peer-to-peer payments,9374939,32674145244
uttarakhand,2021,2,Merchant payments,9134389,6257528832
uttarakhand,2021,2,Recharge & bill payments,5388285,1979824048
uttarakhand,2021,2,Financial Services,31497,35404991
uttarakhand,2021,2,Others,71322,43914757
uttarakhand,2021,1,Merchant payments,8393767,5283142247
uttarakhand,2021,1,Peer-to-peer payments,7981710,29202365442
uttarakhand,2021,1,Recharge & bill payments,4146569,1727960484
uttarakhand,2021,1,Financial Services,30208,38400863
uttarakhand,2021,1,Others,56148,36320362
uttarakhand,2021,4,Merchant payments,19850878,13515464697
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090
uttarakhand,2021,4,Financial Services,38764,51212042
uttarakhand,2021,4,Others,116173,71304856
uttarakhand,2021,3,Merchant payments,13673085,9001414756
uttarakhand,2021,3,Peer-to-peer payments,11867174,39256650720
uttarakhand,2021,3,Recharge & bill payments,5388011,2182554095
uttarakhand,2021,3,Financial Services,27839,38013969
uttarakhand,2021,3,Others,86175,48863242
bihar,2019,2,Peer-to-peer payments,15837449,58381285240
bihar,2019,2,Recharge & bill payments,9279442,1996804238
bihar,2019,2,Merchant payments,4365465,2308145849
bihar,2019,2,Financial Services,129603,63338108
bihar,2019,2,Others,348520,382864846
bihar,2019,1,Peer-to-peer payments,16807040,38824078062
bihar,2019,1,Recharge & bill payments,7036367,1333688182
bihar,2019,1,Merchant payments,2055267,1024996999
bihar,2019,1,Financial Services,204689,28599535
bihar,2019,1,Others,252871,291464734
bihar,2019,4,Peer-to-peer payments,26337842,86340631422
bihar,2019,4,Recharge & bill payments,11358597,2649616529
bihar,2019,4,Merchant payments,5519582,4177574379
bihar,2019,4,Financial Services,100192,18815964
bihar,2019,4,Others,214101,126788281
bihar,2019,3,Peer-to-peer payments,15446119,61831776093
bihar,2019,3,Recharge & bill payments,9115040,2140566974
bihar,2019,3,Merchant payments,7206001,3413490288
bihar,2019,3,Financial Services,89997,20145460
bihar,2019,3,Others,282743,286804437
bihar,2022,2,Peer-to-peer payments,164119431,6.10E+11
bihar,2022,2,Merchant payments,158289353,1.26E+11
bihar,2022,2,Recharge & bill payments,36950622,17225668601
bihar,2022,2,Financial Services,124199,116203820
bihar,2022,2,Others,661424,247541289
bihar,2022,1,Peer-to-peer payments,138085265,5.00E+11
bihar,2022,1,Merchant payments,114892163,95507710275
bihar,2022,1,Recharge & bill payments,30545266,15431605247
bihar,2022,1,Financial Services,169722,148088975
bihar,2022,1,Others,698018,299484690
bihar,2022,4,Merchant payments,243777692,1.73E+11
bihar,2022,4,Peer-to-peer payments,225487662,7.40E+11
bihar,2022,4,Recharge & bill payments,47054083,22729599211
bihar,2022,4,Financial Services,205989,199208429
bihar,2022,4,Others,559223,288999714
bihar,2022,3,Merchant payments,198273336,1.38E+11
bihar,2022,3,Peer-to-peer payments,192304951,6.33E+11
bihar,2022,3,Recharge & bill payments,46044353,20417791249
bihar,2022,3,Financial Services,179533,161987346
bihar,2022,3,Others,565212,245905365
bihar,2020,2,Peer-to-peer payments,26572651,1.16E+11
bihar,2020,2,Recharge & bill payments,19522564,5642294772
bihar,2020,2,Merchant payments,7011681,6760404421
bihar,2020,2,Financial Services,73119,54077813
bihar,2020,2,Others,206727,105377680
bihar,2020,1,Peer-to-peer payments,23163922,99873688132
bihar,2020,1,Recharge & bill payments,13837430,3680590624
bihar,2020,1,Merchant payments,7822567,5562692116
bihar,2020,1,Financial Services,57233,23954789
bihar,2020,1,Others,200663,115927863
bihar,2020,4,Peer-to-peer payments,49432098,2.08E+11
bihar,2020,4,Merchant payments,26750991,23185594534
bihar,2020,4,Recharge & bill payments,19908687,6926960996
bihar,2020,4,Financial Services,119416,100785736
bihar,2020,4,Others,380481,207713978
bihar,2020,3,Peer-to-peer payments,37294332,1.54E+11
bihar,2020,3,Recharge & bill payments,19027978,6313780616
bihar,2020,3,Merchant payments,14777337,13111735855
bihar,2020,3,Financial Services,104135,81355476
bihar,2020,3,Others,299966,157309412
bihar,2018,2,Recharge & bill payments,4346849,700649777
bihar,2018,2,Peer-to-peer payments,3447898,12141448845
bihar,2018,2,Merchant payments,311487,318571872
bihar,2018,2,Financial Services,267433,45332532
bihar,2018,2,Others,258711,300128082
bihar,2018,1,Recharge & bill payments,3159922,375559206
bihar,2018,1,Peer-to-peer payments,2052089,5295346761
bihar,2018,1,Financial Services,194295,33999413
bihar,2018,1,Merchant payments,138885,139827755
bihar,2018,1,Others,279111,201025034
bihar,2018,4,Peer-to-peer payments,8094296,26224303882
bihar,2018,4,Recharge & bill payments,5469096,986310785
bihar,2018,4,Merchant payments,1680664,848968693
bihar,2018,4,Financial Services,237247,36199427
bihar,2018,4,Others,251098,302214380
bihar,2018,3,Peer-to-peer payments,8893764,18695889187
bihar,2018,3,Recharge & bill payments,4401439,804061398
bihar,2018,3,Merchant payments,586862,367608510
bihar,2018,3,Financial Services,274510,33276460
bihar,2018,3,Others,211229,234968821
bihar,2023,2,Merchant payments,330603039,2.14E+11
bihar,2023,2,Peer-to-peer payments,293616270,9.80E+11
bihar,2023,2,Recharge & bill payments,58928748,31064849666
bihar,2023,2,Financial Services,211722,190366037
bihar,2023,2,Others,573315,248957759
bihar,2023,1,Merchant payments,251601655,1.75E+11
bihar,2023,1,Peer-to-peer payments,245677870,8.36E+11
bihar,2023,1,Recharge & bill payments,49781169,27372239431
bihar,2023,1,Financial Services,194601,158138446
bihar,2023,1,Others,575900,265267298
bihar,2023,3,Merchant payments,361940401,2.07E+11
bihar,2023,3,Peer-to-peer payments,311779356,9.08E+11
bihar,2023,3,Recharge & bill payments,59732275,32565513931
bihar,2023,3,Financial Services,270376,277782677
bihar,2023,3,Others,516343,215541416
bihar,2021,2,Peer-to-peer payments,78694099,3.20E+11
bihar,2021,2,Merchant payments,44686786,43458914639
bihar,2021,2,Recharge & bill payments,31646149,11030849713
bihar,2021,2,Financial Services,149791,116086345
bihar,2021,2,Others,426797,215721223
bihar,2021,1,Peer-to-peer payments,58566582,2.42E+11
bihar,2021,1,Merchant payments,33959313,30171144593
bihar,2021,1,Recharge & bill payments,21974086,8505455545
bihar,2021,1,Financial Services,124277,112949858
bihar,2021,1,Others,308219,170787342
bihar,2021,4,Peer-to-peer payments,117340712,4.24E+11
bihar,2021,4,Merchant payments,95992559,81729122295
bihar,2021,4,Recharge & bill payments,30824177,13438634948
bihar,2021,4,Financial Services,186298,173358268
bihar,2021,4,Others,783199,365400541
bihar,2021,3,Peer-to-peer payments,92785704,3.32E+11
bihar,2021,3,Merchant payments,64094961,53849745604
bihar,2021,3,Recharge & bill payments,30081746,11327303470
bihar,2021,3,Financial Services,135748,130349071
bihar,2021,3,Others,572954,241260025
ladakh,2019,2,Peer-to-peer payments,34202,240305709
ladakh,2019,2,Recharge & bill payments,25357,10116773
ladakh,2019,2,Merchant payments,8220,7726519
ladakh,2019,2,Financial Services,86,113767
ladakh,2019,2,Others,907,992737
ladakh,2019,1,Peer-to-peer payments,22076,139715922
ladakh,2019,1,Recharge & bill payments,20014,7186109
ladakh,2019,1,Merchant payments,3238,4967122
ladakh,2019,1,Financial Services,114,111851
ladakh,2019,1,Others,703,878916
ladakh,2019,4,Peer-to-peer payments,42095,298044908
ladakh,2019,4,Recharge & bill payments,35467,16510212
ladakh,2019,4,Merchant payments,6522,8717893
ladakh,2019,4,Financial Services,46,162760
ladakh,2019,4,Others,576,1253584
ladakh,2019,3,Peer-to-peer payments,43198,303596367
ladakh,2019,3,Recharge & bill payments,41491,18054746
ladakh,2019,3,Merchant payments,6963,8096082
ladakh,2019,3,Financial Services,48,148633
ladakh,2019,3,Others,696,1233697
ladakh,2022,2,Peer-to-peer payments,608870,2941624382
ladakh,2022,2,Merchant payments,346146,508439376
ladakh,2022,2,Recharge & bill payments,158996,88531677
ladakh,2022,2,Financial Services,1585,2487560
ladakh,2022,2,Others,2476,2235180
ladakh,2022,1,Peer-to-peer payments,343041,1685241980
ladakh,2022,1,Merchant payments,167100,279354508
ladakh,2022,1,Recharge & bill payments,116486,56203999
ladakh,2022,1,Financial Services,1247,2023327
ladakh,2022,1,Others,2141,2217102
ladakh,2022,4,Peer-to-peer payments,559259,2350047971
ladakh,2022,4,Merchant payments,382456,462189599
ladakh,2022,4,Recharge & bill payments,138793,79767790
ladakh,2022,4,Financial Services,1248,1198715
ladakh,2022,4,Others,1616,1273495
ladakh,2022,3,Peer-to-peer payments,659896,2955729492
ladakh,2022,3,Merchant payments,367022,551472983
ladakh,2022,3,Recharge & bill payments,160269,94288872
ladakh,2022,3,Financial Services,1555,1815866
ladakh,2022,3,Others,2116,1892134
ladakh,2020,2,Recharge & bill payments,70601,32087339
ladakh,2020,2,Peer-to-peer payments,68450,470749365
ladakh,2020,2,Merchant payments,15132,19679330
ladakh,2020,2,Financial Services,337,786069
ladakh,2020,2,Others,490,490894
ladakh,2020,1,Peer-to-peer payments,51560,339551900
ladakh,2020,1,Recharge & bill payments,49801,23010664
ladakh,2020,1,Merchant payments,14264,13338124
ladakh,2020,1,Financial Services,204,583108
ladakh,2020,1,Others,590,1155879
ladakh,2020,4,Peer-to-peer payments,151582,985814864
ladakh,2020,4,Recharge & bill payments,94133,44185250
ladakh,2020,4,Merchant payments,83868,77511378
ladakh,2020,4,Financial Services,729,1965054
ladakh,2020,4,Others,1822,2486922
ladakh,2020,3,Peer-to-peer payments,108345,751333715
ladakh,2020,3,Recharge & bill payments,81623,40380074
ladakh,2020,3,Merchant payments,36861,40538778
ladakh,2020,3,Financial Services,621,2334917
ladakh,2020,3,Others,772,900013
ladakh,2018,2,Recharge & bill payments,8075,2417434
ladakh,2018,2,Peer-to-peer payments,5667,42638443
ladakh,2018,2,Merchant payments,724,1761366
ladakh,2018,2,Financial Services,151,127324
ladakh,2018,2,Others,393,390334
ladakh,2018,1,Recharge & bill payments,3550,927250
ladakh,2018,1,Peer-to-peer payments,1752,10767803
ladakh,2018,1,Merchant payments,320,369327
ladakh,2018,1,Financial Services,132,274283
ladakh,2018,1,Others,335,194192
ladakh,2018,4,Recharge & bill payments,16650,5701932
ladakh,2018,4,Peer-to-peer payments,15939,123611779
ladakh,2018,4,Merchant payments,1881,5082666
ladakh,2018,4,Financial Services,142,94604
ladakh,2018,4,Others,599,1031858
ladakh,2018,3,Recharge & bill payments,13136,4676712
ladakh,2018,3,Peer-to-peer payments,10133,77085890
ladakh,2018,3,Merchant payments,1168,2016579
ladakh,2018,3,Financial Services,84,69317
ladakh,2018,3,Others,343,242477
ladakh,2023,2,Peer-to-peer payments,1479909,5891146705
ladakh,2023,2,Merchant payments,1121362,1074373616
ladakh,2023,2,Recharge & bill payments,337017,218229701
ladakh,2023,2,Financial Services,1885,4432032
ladakh,2023,2,Others,3642,2921832
ladakh,2023,1,Peer-to-peer payments,796687,3112641857
ladakh,2023,1,Merchant payments,561734,601420766
ladakh,2023,1,Recharge & bill payments,204592,129440564
ladakh,2023,1,Financial Services,1610,3389191
ladakh,2023,1,Others,2623,2128920
ladakh,2023,3,Peer-to-peer payments,1781959,6563524375
ladakh,2023,3,Merchant payments,1429581,1424016428
ladakh,2023,3,Recharge & bill payments,402319,245485697
ladakh,2023,3,Financial Services,3579,14887998
ladakh,2023,3,Others,3928,2657745
ladakh,2021,2,Peer-to-peer payments,209818,1259044412
ladakh,2021,2,Recharge & bill payments,95458,44754721
ladakh,2021,2,Merchant payments,92078,119608470
ladakh,2021,2,Financial Services,755,1756762
ladakh,2021,2,Others,1607,2094729
ladakh,2021,1,Peer-to-peer payments,141894,869999786
ladakh,2021,1,Recharge & bill payments,72719,35459532
ladakh,2021,1,Merchant payments,58875,74977913
ladakh,2021,1,Financial Services,629,1455016
